Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	Channel9	Channel10	Channel11	Channel12	Channel13	Channel14	Channel15	Channel16	Channel17	Channel18	Channel19
6.668590902050067215e-02	1.068218821647973549e+00	1.084865401697970411e+00	1.864755825295376368e-02	1.754091243540793765e-02	3.055413120395334553e-02	6.048310978757198003e-02	1.075620587704714470e+00	2.065549448274794087e-01	2.258435209275109698e-02	2.148966337910409308e-01	1.194728536173227801e-01	4.200896311410902417e-02	1.079979342461662162e+00	1.930784341796862313e-01	4.664024906479863342e-02	4.538936480679170438e-03	1.074187964327288691e+00	1.217938778183030590e-01	1.083637997973637912e+00
1.983540236781867083e+00	1.083890323967713482e-01	1.026013328285352855e-01	1.583137495588187393e+00	1.761516113720751120e+00	2.154862340489007433e-01	1.972487418273669357e+00	1.547606361747507098e+00	2.689780888405078618e-02	2.076566618092620387e-01	1.588445158576893057e+00	1.144055160888573508e-01	3.292439970841205127e-02	1.007326605797539409e-01	4.690414963456428221e-02	1.076148752818407051e+00	1.346800754085472791e-02	1.961988074998635589e+00	5.479455172001636981e-02	1.576921476187796545e+00
1.972399055573923254e+00	1.166365893670148757e-01	1.061372382575203888e-01	1.580133217465662154e+00	2.165050462082660943e+00	2.186935793849292542e-01	1.964297549273161581e+00	1.587635275758132902e+00	2.889921253900128509e-02	2.167441011416285090e-01	1.582136300535469164e+00	1.209965950150088954e-01	3.992983172456615604e-02	1.496691895527735572e-01	1.989500167564813848e-01	1.087563057887251716e+00	9.566378331100515442e-03	1.953858385620052207e+00	5.856344388889575536e-02	1.579086719583543186e+00
4.127029115758998334e-02	2.089676350979567110e-01	1.083506452681637811e+00	1.567666946686732787e+00	1.043507178119587944e-02	5.136326151980596944e-02	6.749550259203782043e-02	1.088648164921816042e+00	1.083713581430305828e+00	4.094191388599350417e-02	2.550080774978974799e-03	1.145370986731897855e-01	4.194891867968068844e-02	1.967940783773545199e+00	2.681596879853454310e-02	1.080696840883767391e-02	1.041266001909485137e-02	1.082718198146903399e+00	3.818369768876945375e-02	1.955938316114317566e+00
8.458827986954624290e-02	1.074602770872607360e+00	2.110484874405688382e-01	1.276424555648596366e-02	7.136596992950771344e-03	1.183593683961286919e-01	1.959615779607471353e+00	1.414202448330735828e-01	1.081746051560255939e+00	1.285705863385996905e-02	1.955863285646294525e+00	5.475507511045724779e-02	1.974803318539623209e+00	1.078676238765057915e+00	1.577785842652516118e-02	1.951875922689011000e+00	1.141272304999495363e-01	1.052433332159104395e+00	4.079131736929126478e-02	1.563604512240332811e+00
1.968721450969176390e+00	1.094885270934832372e-01	1.073441060489911392e-01	1.579142875102160337e+00	2.007645848097750374e+00	2.103194150513642280e-01	1.968029011433989783e+00	1.566320622282838748e+00	2.442594352540772978e-02	2.087086180737882934e-01	1.585775088489158158e+00	1.185823019883213286e-01	3.408760260994956465e-02	1.454340428313881384e-01	1.231013304470376379e-01	1.078145187836757390e+00	1.173703463414317756e-02	1.959383425405368806e+00	5.499881041568500939e-02	1.578435133677610569e+00
1.976004866624966327e+00	8.563018231506239197e-02	1.106464724261182614e-01	1.581476464109730085e+00	2.068060225952813802e+00	2.171911554615073570e-01	1.969911376467374131e+00	1.567252521516707020e+00	2.739445417970234192e-02	2.096452175732934631e-01	1.586663310839782737e+00	1.117651513699308152e-01	2.807894861208101722e-02	9.792231058811121103e-02	8.567322493146105333e-02	1.082287049893028819e+00	1.292050757271185485e-02	1.960081044702510100e+00	6.096222436423093943e-02	1.574359119121620632e+00
1.991056001915762819e+00	9.370437978843185189e-02	1.069894851539451991e-01	1.584871290548297340e+00	1.892187570961215037e+00	2.085977696956858030e-01	1.974665408063983829e+00	1.591227535648465530e+00	1.946683091785893910e-02	2.019812205507149350e-01	1.583292799668496675e+00	1.074684111378778756e-01	3.174974688509475673e-02	1.287470055491074516e-01	1.922570259340987409e-02	1.076137109462643737e+00	1.494876496631163121e-02	1.965761561126375234e+00	5.801310433388194576e-02	1.574181650180882297e+00
1.583748213781426717e+00	1.955371650144751117e+00	4.362282924301861403e-02	2.188396236279315232e-01	1.978756267525842993e+00	9.208640632922301950e-03	1.964853298526137770e+00	1.181314172505180116e-01	3.911516912614662611e-02	2.090698512369336126e-01	1.606026461319649323e+00	0.000000000000000000e+00	1.164507830098545152e-02	1.166989927747966171e-01	0.000000000000000000e+00	1.579173755816440039e+00	1.971601387043767417e+00	1.965054444720804705e+00	6.690206880015814317e-02	4.215605243537164093e-02
3.947000852023258705e-02	1.076799374494695760e+00	2.054548331964243801e-01	1.733861824679253441e-02	0.000000000000000000e+00	1.074399469858609846e-01	1.956259751118736734e+00	1.363684452942438285e-01	1.084856763670774216e+00	1.937378655390492588e-02	1.970658206884689845e+00	5.032176089702482952e-02	1.963206125973692373e+00	1.077455136209072517e+00	1.328821980929742810e-02	1.957386845459076818e+00	1.048380588868677438e-01	1.052365277798328114e+00	3.802862937627630308e-02	1.556768672347566884e+00
2.872450200700700507e-02	1.080356743260488805e+00	2.069552335044976821e-01	1.534167470727419713e-02	3.354012674672041290e-03	1.055880423671125834e-01	1.960484628697804377e+00	1.518695204675412080e-01	1.076718585866301758e+00	4.840811862202329917e-03	1.977580271563348591e+00	5.621678998808483929e-02	1.964259719504457102e+00	1.078166125492564520e+00	1.465216776883045482e-02	1.958368432715481999e+00	1.108608602436828294e-01	1.084587552173421621e+00	3.946489474226026750e-02	1.574939874620701730e+00
3.873641747680604819e-02	2.068886125912245133e-01	1.086606375018758230e+00	1.570879603825084958e+00	1.867904440601850583e-02	4.325160493347305485e-02	9.891711649514056681e-02	1.089039351440894920e+00	1.084692793981878678e+00	4.384704555122798109e-02	8.692122282617209192e-03	1.046640263501316670e-01	4.397966137348820193e-02	1.969135039386894936e+00	2.399751836129740412e-02	1.715012195105682785e-02	7.251781815128345576e-03	1.080949229808664702e+00	3.208752221477899347e-02	1.957191595232080195e+00
1.985170880067631316e+00	1.035141957241776794e-01	1.091003859960845424e-01	1.583539236849470955e+00	2.010695619715771265e+00	2.227648193885895245e-01	1.969489513793585500e+00	1.569381056005909159e+00	1.405107034653102320e-02	2.097531566989604135e-01	1.580866259670267837e+00	1.127283087698904424e-01	2.818025360483608979e-02	9.778941158184463467e-02	1.028624193022881078e-01	1.083188644960547453e+00	1.170099449542724365e-02	1.956367244114243897e+00	6.370291729761823341e-02	1.573686736049213941e+00
1.981120450864002125e+00	1.050550463805425966e-01	1.041391423178025938e-01	1.581054492341336104e+00	1.977599951166612913e+00	2.194332933424227028e-01	1.969723490416959377e+00	1.557706440647422141e+00	2.647224450943247431e-02	2.112367556896610210e-01	1.585346784721231916e+00	1.117790778339770447e-01	3.774188071465984368e-02	1.057084327654381345e-01	1.348285411234653453e-01	1.081562693726289215e+00	1.180895191930155658e-02	1.961742995889564911e+00	5.714357496165999029e-02	1.574844335952375385e+00
1.983321440487556986e+00	1.049163356950957582e-01	1.060836251078186854e-01	1.582050854274682727e+00	2.052868206599451018e+00	2.185582462298573947e-01	1.971525144478159408e+00	1.583304614811318345e+00	2.313392615457215279e-02	2.090028738148679011e-01	1.594069784206205931e+00	1.101062909180772070e-01	3.280732447092982174e-02	9.316323845257928893e-02	7.416195614640810896e-02	1.082270954508979255e+00	1.094264090186745572e-02	1.960352660346127429e+00	6.372812081219032809e-02	1.573976322617146373e+00
5.273533675586662695e-02	4.334686812308548298e-02	1.801252583025662879e-02	2.129061165237292053e-01	2.001507212459186391e+00	2.040646790760897722e-01	1.966396576648747674e+00	1.565831753890961631e+00	1.196549475510484545e-01	1.570529694671864984e+00	1.580640581174324932e+00	8.016878192284801474e-02	5.352723872293038698e-02	1.161989036132946712e-01	3.211853074872520614e-02	1.925782215575965739e-01	4.639715045724542714e-02	1.573710560259026003e+00	5.754169672592760604e-02	0.000000000000000000e+00
3.794433906982067756e-02	2.081351315600635521e-01	1.056961836851868730e+00	1.568287583548195752e+00	4.989498176374597416e-03	4.923131823265021467e-02	1.067506614472859550e-01	1.086352465318065619e+00	1.079808308565192165e+00	3.921193210828673864e-02	4.329154928597362187e-03	1.149849472844234610e-01	4.016938579905483808e-02	1.977287504029072496e+00	0.000000000000000000e+00	1.709863897803154398e-02	0.000000000000000000e+00	1.087053512273279621e+00	5.815679900223529042e-02	1.954789215163733829e+00
3.564610250980987383e-02	1.074913777535203563e+00	2.061288840547508550e-01	1.652497388144356580e-02	4.772125609217067310e-04	1.182900376115798152e-01	1.956968725642334928e+00	5.722973535127715006e-02	1.082314876562590289e+00	1.985540245772690615e-02	1.959241789813498391e+00	4.314108596663072254e-02	1.964652724371248160e+00	1.068266182254796970e+00	1.269912872477119148e-02	1.952643071528986862e+00	1.094190358551132003e-01	1.055906500986336205e+00	3.758247607353506353e-02	1.561200821456829813e+00
1.979210009137718940e+00	1.129192747173628775e-01	1.065119677854632491e-01	1.580472115823341239e+00	1.939262159185288770e+00	2.187807636052867266e-01	1.975041543640041697e+00	1.578670924111321261e+00	1.017837164378372454e-02	2.054837758262960112e-01	1.594852110374555876e+00	1.145462787031539115e-01	3.900093347984586595e-02	1.102890653779174251e-01	6.440905399364274531e-02	1.078885429654545147e+00	1.337646312325095101e-02	1.960834041472148348e+00	5.708332722526814756e-02	1.577533093527617059e+00
1.977065961200320965e+00	1.240108668870310571e-01	1.122252740658081088e-01	1.578927105426393807e+00	1.805507812916258947e+00	2.163181589942875516e-01	1.969457111900768886e+00	1.570191893930652283e+00	1.591798161360733627e-02	2.138910109388637293e-01	1.582222672963172538e+00	1.176103229330990874e-01	3.376059036563489046e-02	1.267359466206135488e-01	1.733858399869221412e-01	1.083125583160193806e+00	1.231879064229942332e-02	1.955854686662649167e+00	5.956245714722543244e-02	1.577985240424336189e+00
3.938103065034070233e-02	2.102185432336521609e-01	1.068972818979443629e+00	1.568495847724878489e+00	1.553222282152815110e-02	4.031496585235529867e-02	7.263519391463701957e-02	1.088613125150118544e+00	1.083527382399440242e+00	4.139006028895172995e-02	8.635596090758763943e-03	1.106316670906473537e-01	4.287517263171610610e-02	1.968451480270400955e+00	3.756217323297855737e-02	1.076208108397578439e-02	6.261439738546955083e-03	1.074468729749954443e+00	3.202104231963744108e-02	1.957903758192185650e+00
1.972109505377185545e+00	1.121307625939377689e-01	1.087608284475895110e-01	1.576335822508801998e+00	2.051702992967215256e+00	2.136504550533643576e-01	1.971709501180006763e+00	1.569616033196216787e+00	2.328893425084348212e-02	2.071796130804988978e-01	1.592802807015887501e+00	1.142858536043729889e-01	3.268366364036026650e-02	1.285880238524480523e-01	6.251747444349257943e-02	1.078064755019743304e+00	1.428451907146479141e-02	1.962927089101185185e+00	5.525573615632128899e-02	1.578731733378430757e+00
1.086848371644352440e+00	9.510200078295243456e-03	1.590376171393745319e-02	1.557234737739661146e+00	1.971273273590965935e+00	4.173242899212195600e-02	1.111985137751090626e-02	1.015120177985625316e-01	9.850793526184990767e-02	1.567276162812137441e+00	1.584936697072905964e+00	1.054941286856315649e-02	2.574732539593156677e-02	1.153642436089196283e-01	1.135574053350150714e-01	1.589897967570086834e+00	2.437124733506988022e-02	1.967492012722440897e+00	4.816806744200291535e-02	4.479596001438364283e-02
1.980775095385750140e+00	1.053035247982800626e-01	1.035801304619437535e-01	1.584191433455764075e+00	1.981486011358368993e+00	2.123753395863502702e-01	1.975039095106478904e+00	1.585446948475337070e+00	2.496034301649995707e-02	2.068909418452445637e-01	1.590203390607202616e+00	1.137294819784103878e-01	4.309956175726946392e-02	9.921610528186060318e-02	5.997503294891923936e-02	1.075891601485454929e+00	1.272101233042628732e-02	1.960679026369698930e+00	4.873650968986350390e-02	1.579070440872558656e+00
4.691361298891617154e-02	3.274627445793413388e-02	1.739363376448747542e-02	2.122328029708083208e-01	1.992021285310884515e+00	2.266053111225573291e-01	1.971920377533477930e+00	1.566572106853149293e+00	1.145231568484136320e-01	1.565136664803246758e+00	1.583883179141622799e+00	7.810551952790140140e-02	6.311333124717337373e-02	1.233348688681439875e-01	3.450089219383715294e-02	2.200600214766899043e-01	4.669347419018526207e-02	1.582636578540121297e+00	5.944500032734104100e-02	0.000000000000000000e+00
1.978556129614918557e+00	9.683663962892252730e-02	1.086832854006173077e-01	1.579745297680648752e+00	2.164233731445068809e+00	2.196921166501726586e-01	1.972625025337183535e+00	1.578671498458136702e+00	1.376393292451588528e-02	2.110662669297917460e-01	1.587041632177065287e+00	1.103410352611589873e-01	3.767961701096373545e-02	8.719243087111172574e-02	1.293683462832822539e-01	1.080448350104250110e+00	1.116579644857446617e-02	1.956663478486402319e+00	5.873437976495411716e-02	1.575448816041982170e+00
1.979524646639424956e+00	1.484203881253909341e-01	1.072892936087074672e-01	1.577396926451495318e+00	1.693327028793446987e+00	2.186978588238279730e-01	1.973051972730281323e+00	1.583628994065563456e+00	1.751950938169396718e-02	2.106890031095872140e-01	1.585334334514725940e+00	1.134982956531073728e-01	3.487876678647853362e-02	1.130682227317009736e-01	1.055336301539218369e-01	1.080264496494269810e+00	1.275851541825889432e-02	1.956997336057318959e+00	5.966374732018905197e-02	1.579599912544048967e+00
1.979703948923651202e+00	9.544603033060314323e-02	1.068726361716260398e-01	1.583878260036126084e+00	1.977428620771173540e+00	2.209909332728095532e-01	1.968485206749450711e+00	1.573358456717196985e+00	2.426313390073282783e-02	2.139024663317570796e-01	1.588687914489425479e+00	1.107234767226700362e-01	3.482820013941949344e-02	8.744124893150193034e-02	1.244593717345298528e-01	1.084769146917579308e+00	1.011425914705593558e-02	1.957352001612483683e+00	5.933103449255815870e-02	1.572778121249742256e+00
5.675494663653803118e-02	4.896022621590546964e-02	0.000000000000000000e+00	2.088929440342589816e-01	1.967139305568204044e+00	2.082082875887352746e-01	1.975126818658853090e+00	1.578172405155218616e+00	1.263832386628483129e-01	1.574218186843928446e+00	1.594184463762770898e+00	1.566177685927316321e-01	5.907286517388059960e-02	1.235791030485970388e-01	6.250552674245914153e-02	2.016714473810388430e-01	3.631222594395939335e-02	1.573594422291149542e+00	6.414367466886082558e-02	1.166140720455203020e-02
1.979649692332235533e+00	1.119698635610755222e-01	1.060594918843213996e-01	1.583990394809630553e+00	1.907810958922920630e+00	2.174289409334813905e-01	1.968133800109179044e+00	1.559595365119042620e+00	2.306014940169054048e-02	2.168904306099478652e-01	1.583359579499063807e+00	1.196120664396703309e-01	4.114005646519521692e-02	1.441503903635939221e-01	1.870461817091433887e-01	1.084427262278522930e+00	9.868978780451835575e-03	1.955089042551622081e+00	5.417597957185599222e-02	1.579012086084563338e+00
1.978238617158759816e+00	1.097224802154298379e-01	1.004501312784063100e-01	1.581449747596110678e+00	2.087599774864373092e+00	2.171142625510584512e-01	1.967863971780752008e+00	1.548529257527354153e+00	2.463307820929129532e-02	2.145650184460106413e-01	1.587598514983332709e+00	1.158688098237338066e-01	2.826040993516641328e-02	1.135277345883025785e-01	1.020400068962914880e-01	1.083588913251303243e+00	1.216256866480238535e-02	1.958968337201791199e+00	6.243543420309606573e-02	1.573987555005338601e+00
1.980409640419279249e+00	1.089960995586093523e-01	1.068982141435877303e-01	1.580320674610388165e+00	1.894553394141190061e+00	2.156534030903980437e-01	1.971722356063632109e+00	1.587599820507241022e+00	1.411004355083328790e-02	2.112246320629088403e-01	1.584307956127940509e+00	1.130476532216748708e-01	3.952530718899154027e-02	1.135440440529353334e-01	1.785587753180293835e-01	1.083655689995652649e+00	1.074382038131564861e-02	1.956468300640768154e+00	6.333906057424380787e-02	1.577176381462150001e+00
1.924361058432790539e-01	5.045934179219052108e-03	1.891532682561345713e-01	1.577601610904291185e+00	4.673232366872781540e-02	1.314996078129494414e-02	7.124462413885389311e-02	1.029239359014379573e+00	1.585914366801126851e+00	2.109212052360783241e-01	1.502747681037144845e-02	1.954590917835498723e-02	2.101572813752231733e-02	2.130979956044298240e-01	3.798260304172391272e-02	1.508901117557958527e+00	0.000000000000000000e+00	1.093323503941009633e+00	2.395312593561085487e-02	1.710733449674293680e-02
